id,corruption,position,orig_token,alt_token,question_out,prefix,suffix,answer,avg_logprob,delta_from_clean,prompt_avg_nll_increase,generated_answer
26,lm_single,10, by, in,What holiday's visit was 'all fixed' in Mrs. Weasley through Dumbledore?,What holiday's visit was 'all fixed' in Mrs. Weasley through Dumbledore?,,Christmas,-9.903270721435547,-1.4791336059570312,0.5137372016906738,"[duplicate]
What was the significance of the Weasleys"
26,lm_single,8, fixed, about,What holiday's visit was 'all about' by Mrs. Weasley through Dumbledore?,What holiday's visit was 'all about' by Mrs. Weasley through Dumbledore?,,Christmas,-9.768158912658691,-1.3440217971801758,0.19840478897094727,"[duplicate]
What was the purpose of the Weasley's"
26,lm_single,4, visit, are,What holiday's are was 'all fixed' by Mrs. Weasley through Dumbledore?,What holiday's are was 'all fixed' by Mrs. Weasley through Dumbledore?,,Christmas,-9.594391822814941,-1.1702547073364258,0.32791996002197266,"[duplicate]
What holiday's are was 'all fixed'"
26,lm_single,10, by, for,What holiday's visit was 'all fixed' for Mrs. Weasley through Dumbledore?,What holiday's visit was 'all fixed' for Mrs. Weasley through Dumbledore?,,Christmas,-9.503395080566406,-1.0792579650878906,0.06859779357910156,"[duplicate]
What was the purpose of the Weasley's"
26,lm_single,8, fixed, in,What holiday's visit was 'all in' by Mrs. Weasley through Dumbledore?,What holiday's visit was 'all in' by Mrs. Weasley through Dumbledore?,,Christmas,-9.418116569519043,-0.9939794540405273,0.15304279327392578,"[duplicate]
What was the significance of the Weasleys"
26,lm_single,7,all,a,What holiday's visit was 'a fixed' by Mrs. Weasley through Dumbledore?,What holiday's visit was 'a fixed' by Mrs. Weasley through Dumbledore?,,Christmas,-8.987506866455078,-0.5633697509765625,0.23305797576904297,"(2 answers)
What is the name of the book that"
27,none,,,,"According to Neville, his new wand contained cherry wood and ______","According to Neville, his new wand contained cherry wood and ",,unicorn hair,-0.08171955496072769,0.0,0.0,12 1/2 inches long
27,lm_single,10, wood,-,"According to Neville, his new wand contained cherry- and ______","According to Neville, his new wand contained cherry- and ",,unicorn hair,-1.252936601638794,-1.1712170466780663,0.7595901489257812,"umberwood, and was 10 1/2 inches"
27,lm_single,7, wand, project,"According to Neville, his new project contained cherry wood and ______","According to Neville, his new project contained cherry wood and ",,unicorn hair,-1.0231366157531738,-0.9414170607924461,0.38655853271484375,"100-year-old oak, and was inspired by the 196"
27,lm_single,7, wand, single,"According to Neville, his new single contained cherry wood and ______","According to Neville, his new single contained cherry wood and ",,unicorn hair,-0.9814493656158447,-0.899729810655117,0.7663865089416504,24k gold
27,lm_single,11, and,.,"According to Neville, his new wand contained cherry wood. ______","According to Neville, his new wand contained cherry wood. ",,unicorn hair,-0.1624300330877304,-0.08071047812700272,0.07168722152709961,"Cherry wood is a very hard wood, and is"
28,none,,,,Which Death Eater is noted for torturing Neville's parents?,Which Death Eater is noted for torturing Neville's parents?,,Bellatrix Lestrange,-1.9610584259033204,0.0,0.0,"(1)
Which Death Eater is noted for torturing"
28,lm_single,13,?, and,Which Death Eater is noted for torturing Neville's parents and,Which Death Eater is noted for torturing Neville's parents and,,Bellatrix Lestrange,-3.499073791503906,-1.5380153656005857,-0.05322456359863281,being the only Death Eater to escape Azkaban
28,lm_single,1,Which,Question,Question Death Eater is noted for torturing Neville's parents?,Question Death Eater is noted for torturing Neville's parents?,,Bellatrix Lestrange,-3.219412994384766,-1.2583545684814454,0.7212996482849121,
28,lm_single,1,Which,#,# Death Eater is noted for torturing Neville's parents?,# Death Eater is noted for torturing Neville's parents?,,Bellatrix Lestrange,-3.1360130310058594,-1.174954605102539,0.7471809387207031,"[duplicate]

I was reading Harry Potter and the Deathly"
28,lm_single,6, noted, your,Which Death Eater is your for torturing Neville's parents?,Which Death Eater is your for torturing Neville's parents?,,Bellatrix Lestrange,-2.824413871765137,-0.8633554458618165,0.5552358627319336,"(Round 2)
Which Death Eater is your for"
28,lm_single,6, noted, the,Which Death Eater is the for torturing Neville's parents?,Which Death Eater is the for torturing Neville's parents?,,Bellatrix Lestrange,-2.414693069458008,-0.45363464355468763,0.44608116149902344,"[duplicate]
Who was the Death Eater who tortured Neville"
28,lm_single,10, Neville, M,Which Death Eater is noted for torturing M's parents?,Which Death Eater is noted for torturing M's parents?,,Bellatrix Lestrange,-2.2329410552978515,-0.2718826293945311,0.6170120239257812,"(1)
Which Death Eater is noted for torturing"
28,lm_single,5, is, Are,Which Death Eater Are noted for torturing Neville's parents?,Which Death Eater Are noted for torturing Neville's parents?,,Bellatrix Lestrange,-2.176623725891113,-0.21556529998779284,0.6084470748901367,Which Death Eater Are noted for torturing Neville's parents
28,lm_single,10, Neville, people,Which Death Eater is noted for torturing people's parents?,Which Death Eater is noted for torturing people's parents?,,Bellatrix Lestrange,-2.149941825866699,-0.18888339996337877,0.4343581199645996,"[closed]
I'm looking for the name of a Death"
28,lm_single,5, is, are,Which Death Eater are noted for torturing Neville's parents?,Which Death Eater are noted for torturing Neville's parents?,,Bellatrix Lestrange,-2.117774772644043,-0.15671634674072243,0.23394393920898438,"(1)
Which Death Eater are noted for torturing"
28,lm_single,9,uring,ering,Which Death Eater is noted for tortering Neville's parents?,Which Death Eater is noted for tortering Neville's parents?,,Bellatrix Lestrange,-2.0791343688964843,-0.11807594299316393,0.7918610572814941,"(1)
Which Death Eater is noted for tortering"
28,lm_single,7, for, as,Which Death Eater is noted as torturing Neville's parents?,Which Death Eater is noted as torturing Neville's parents?,,Bellatrix Lestrange,-2.0637683868408203,-0.10270996093749996,0.26732921600341797,"(1)
Which Death Eater is noted as torturing"
28,lm_single,7, for, by,Which Death Eater is noted by torturing Neville's parents?,Which Death Eater is noted by torturing Neville's parents?,,Bellatrix Lestrange,-2.0520050048828127,-0.09094657897949232,0.6212210655212402,"(1)
Which Death Eater is noted by torturing"
29,none,,,,Harry used his hidden to sneak into the Slytherin compartment,Harry used his hidden to sneak into the Slytherin compartment,,Invisibility Cloak,-5.548548698425293,0.0,0.0,
29,lm_single,5, to, camera,Harry used his hidden camera sneak into the Slytherin compartment,Harry used his hidden camera sneak into the Slytherin compartment,,Invisibility Cloak,-6.122541904449463,-0.5739932060241699,0.6884846687316895,and record the conversation between Draco and his friends
29,lm_single,4, hidden, magic,Harry used his magic to sneak into the Slytherin compartment,Harry used his magic to sneak into the Slytherin compartment,,Invisibility Cloak,-5.984336853027344,-0.4357881546020508,-0.9589147567749023,", and he was just in time to see Malfoy and"
29,lm_single,4, hidden, powers,Harry used his powers to sneak into the Slytherin compartment,Harry used his powers to sneak into the Slytherin compartment,,Invisibility Cloak,-5.973766326904297,-0.4252176284790039,-0.9482090473175049,", and he was able to see the Slytherins'"
29,lm_single,5, to, powers,Harry used his hidden powers sneak into the Slytherin compartment,Harry used his hidden powers sneak into the Slytherin compartment,,Invisibility Cloak,-5.767806053161621,-0.21925735473632812,0.1480088233947754,and steal the Marauder's Map
29,lm_single,6, sneak,tem,Harry used his hidden totem into the Slytherin compartment,Harry used his hidden totem into the Slytherin compartment,,Invisibility Cloak,-5.761594772338867,-0.21304607391357422,0.6517925262451172,", and was surprised to see that the compartment was empty"
29,none,,,,The publication Slughorn referred to as sensational was the,The publication Slughorn referred to as sensational was the,,Daily Prophet,-4.743344306945801,0.0,0.0,"Daily Prophet, a newspaper that was published in the wizarding"
29,lm_single,5,orn,ouse,The publication Slughouse referred to as sensational was the,The publication Slughouse referred to as sensational was the,,Daily Prophet,-11.305768966674805,-6.562424659729004,0.5959553718566895,first to publish the story of the murder of the 13
29,lm_single,3, Sl, of,The publication ofughorn referred to as sensational was the,The publication ofughorn referred to as sensational was the,,Daily Prophet,-10.514103889465332,-5.770759582519531,0.7054038047790527,first of its kind in the United States
29,lm_single,4,ugh,ag,The publication Slagorn referred to as sensational was the,The publication Slagorn referred to as sensational was the,,Daily Prophet,-10.32313346862793,-5.579789161682129,0.6146087646484375,first to report on the alleged affair between the two
29,lm_single,5,orn,ole,The publication Slughole referred to as sensational was the,The publication Slughole referred to as sensational was the,,Daily Prophet,-10.251663208007812,-5.508318901062012,0.6643271446228027,first to publish the story of the murder of the 14
29,lm_single,4,ugh,ugg,The publication Sluggorn referred to as sensational was the,The publication Sluggorn referred to as sensational was the,,Daily Prophet,-10.097416877746582,-5.354072570800781,0.7912354469299316,first to publish the story of the alleged affair between the two
29,lm_single,2, publication, first,The first Slughorn referred to as sensational was the,The first Slughorn referred to as sensational was the,,Daily Prophet,-8.569036483764648,-3.8256921768188477,-0.1723623275756836,one who was the head of the Slug Club at Hogwarts
29,lm_single,2, publication, ,The  Slughorn referred to as sensational was the,The  Slughorn referred to as sensational was the,,Daily Prophet,-8.15782356262207,-3.4144792556762695,0.6860990524291992,Slughorn who was the  Head of Slyther
29,lm_single,6, referred,",","The publication Slughorn, to as sensational was the","The publication Slughorn, to as sensational was the",,Daily Prophet,-7.723727226257324,-2.9803829193115234,0.7558484077453613,"first in the series of Harry Potter, was published in"
29,lm_single,6, referred, and,The publication Slughorn and to as sensational was the,The publication Slughorn and to as sensational was the,,Daily Prophet,-7.3314127922058105,-2.5880684852600098,0.7405686378479004,book Harry Potter and the Half-Blood Prince
29,lm_single,10, was,izing,The publication Slughorn referred to as sensationalizing the,The publication Slughorn referred to as sensationalizing the,,Daily Prophet,-7.038813591003418,-2.295469284057617,-0.09807109832763672,story of the Death Eaters' capture of the Ministry of
29,lm_single,11, the, a,The publication Slughorn referred to as sensational was a,The publication Slughorn referred to as sensational was a,,Daily Prophet,-5.813602447509766,-1.0702581405639648,0.024410247802734375,book written by Horace Slughorn about Horace's
29,lm_single,1,The,This,This publication Slughorn referred to as sensational was the,This publication Slughorn referred to as sensational was the,,Daily Prophet,-5.4593071937561035,-0.7159628868103027,0.4673295021057129,first of its kind
29,lm_single,9, sensational, the,The publication Slughorn referred to as the was the,The publication Slughorn referred to as the was the,,Daily Prophet,-5.432562351226807,-0.6892180442810059,-0.19269084930419922,book that contained the recipe for the Polyjuice Potion
29,lm_single,8, as, was,The publication Slughorn referred to was sensational was the,The publication Slughorn referred to was sensational was the,,Daily Prophet,-5.131715774536133,-0.38837146759033203,0.4889359474182129,Daily Prophet
29,lm_single,9, sensational, The,The publication Slughorn referred to as The was the,The publication Slughorn referred to as The was the,,Daily Prophet,-5.042734622955322,-0.2993903160095215,0.01455831527709961,first book in the series
29,lm_single,8, as, is,The publication Slughorn referred to is sensational was the,The publication Slughorn referred to is sensational was the,,Daily Prophet,-4.9235148429870605,-0.18017053604125977,0.6289310455322266,Daily Prophet
29,lm_single,7, to, here,The publication Slughorn referred here as sensational was the,The publication Slughorn referred here as sensational was the,,Daily Prophet,-4.82713508605957,-0.08379077911376953,0.7660112380981445,"Daily Prophet, a newspaper that was published in the wizarding"
30,none,,,,The drooling companion of Malfoy's berated alongside Goyle for misunderstanding his plans is identified as __,The drooling companion of Malfoy's berated alongside Goyle for misunderstanding his plans is identified as ,,Crabbe,-0.0009351554326713085,0.0,0.0,1 of the 3 Death Eaters who accompanied Voldemort to
30,lm_single,7,foy,ibu,The drooling companion of Malibu's berated alongside Goyle for misunderstanding his plans is identified as __,The drooling companion of Malibu's berated alongside Goyle for misunderstanding his plans is identified as ,,Crabbe,-0.1166297197341919,-0.11569456430152059,0.7713556289672852,"1/2 of the Weasley twins, Fred Weasley"
30,none,,,,Harry's immediate concern that no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.043929576873779,0.0,0.0,Ron were gone was proven wrong when the Dursleys
30,lm_single,8, would, will,Harry's immediate concern that no one will notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that no one will notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-8.619808197021484,-2.575878620147705,0.20620298385620117,Ron are gone is quickly dispelled when he sees the
30,lm_single,10, if, his,Harry's immediate concern that no one would notice his Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that no one would notice his Hermione and , failed to arrive at Hogwarts first.,Ron,-8.491362571716309,-2.4474329948425293,0.43049097061157227,2nd year Harry's immediate concern that no one would notice
30,lm_single,10, if, him,Harry's immediate concern that no one would notice him Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that no one would notice him Hermione and , failed to arrive at Hogwarts first.,Ron,-7.854082107543945,-1.810152530670166,0.3880038261413574,"2 others reacted to this
Harry's immediate concern that no"
30,lm_single,4, concern, family,Harry's immediate family that no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate family that no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-7.348665237426758,-1.3047356605529785,0.37758541107177734,1
30,lm_single,6, no, he,Harry's immediate concern that he one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that he one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-7.301259517669678,-1.2573299407958984,0.6473617553710938,1 were to kiss
30,lm_single,2,'s, Potter,Harry Potter immediate concern that no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry Potter immediate concern that no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-7.284970760345459,-1.2410411834716797,0.4210848808288574,1/2 of the Weasley family disappeared
30,lm_single,2,'s, Styles,Harry Styles immediate concern that no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry Styles immediate concern that no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-7.283261299133301,-1.2393317222595215,0.6188678741455078,"Ron were gay
Harry Styles immediate concern that no one"
30,lm_single,4, concern, reaction,Harry's immediate reaction that no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate reaction that no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.86116886138916,-0.8172392845153809,0.1429157257080078,Ron were gone was a bit of a shock
30,lm_single,5, that, is,Harry's immediate concern is no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern is no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.770729064941406,-0.726799488067627,0.1560068130493164,2 others were missing
30,lm_single,6, no, the,Harry's immediate concern that the one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that the one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.730395793914795,-0.6864662170410156,0.4998645782470703,1 were to kiss was the one who had been watching them
30,lm_single,9, notice, believe,Harry's immediate concern that no one would believe if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that no one would believe if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.685445785522461,-0.6415162086486816,0.04862213134765625,Ron told them about the Polyjuice Potion was proven
30,lm_single,3, immediate, Bar,Harry's Bar concern that no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's Bar concern that no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.6758503913879395,-0.6319208145141602,0.6091156005859375,"2 other people disappeared
Harry's Bar concern that no one"
30,lm_single,9, notice, be,Harry's immediate concern that no one would be if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that no one would be if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.648682594299316,-0.6047530174255371,0.40848541259765625,Ron were to be killed was not unfounded
30,lm_single,8, would, was,Harry's immediate concern that no one was notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that no one was notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.607603549957275,-0.5636739730834961,0.6420378684997559,Ron were missing was quickly replaced by a more pressing concern
30,lm_single,1,Harry,Question,Question's immediate concern that no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Question's immediate concern that no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.493485450744629,-0.4495558738708496,0.3048887252807617,2 others were missing
30,lm_single,7, one, more,Harry's immediate concern that no more would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's immediate concern that no more would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.364934921264648,-0.32100534439086914,0.6722369194030762,Ron were gone was proven wrong when he saw the look
30,lm_single,3, immediate, Place,Harry's Place concern that no one would notice if Hermione and __ failed to arrive at Hogwarts first.,Harry's Place concern that no one would notice if Hermione and , failed to arrive at Hogwarts first.,Ron,-6.279919147491455,-0.23598957061767578,0.4871358871459961,"3 others were killed in a terrorist attack
Harry's Place"
31,none,,,,Which Hogwarts matron was Harry planning to visit?,Which Hogwarts matron was Harry planning to visit?,,Madam Pomfrey,-2.657080888748169,0.0,0.0,"Hermione Granger
Which Hogwarts matron was Harry planning to"
31,lm_single,10,?, in,Which Hogwarts matron was Harry planning to visit in,Which Hogwarts matron was Harry planning to visit in,,Madam Pomfrey,-4.735353469848633,-2.078272581100464,-0.24107599258422852,the summer of 1992
31,lm_single,10,?, when,Which Hogwarts matron was Harry planning to visit when,Which Hogwarts matron was Harry planning to visit when,,Madam Pomfrey,-4.479874610900879,-1.82279372215271,-0.17161846160888672,he was in the hospital wing
31,lm_single,1,Which,Question,Question Hogwarts matron was Harry planning to visit?,Question Hogwarts matron was Harry planning to visit?,,Madam Pomfrey,-3.2837905883789062,-0.6267096996307373,0.6585617065429688,A) Madam Pomfrey B) Madam Pince
31,lm_single,4,ron,uring,Which Hogwarts maturing was Harry planning to visit?,Which Hogwarts maturing was Harry planning to visit?,,Madam Pomfrey,-3.2667806148529053,-0.6096997261047363,0.5834660530090332,The answer is in the Harry Potter and the Deathly Hall
31,lm_single,4,ron,ric,Which Hogwarts matric was Harry planning to visit?,Which Hogwarts matric was Harry planning to visit?,,Madam Pomfrey,-3.2258036136627197,-0.5687227249145508,0.5024337768554688,What was the name of the first person to die in the
31,lm_single,5, was, is,Which Hogwarts matron is Harry planning to visit?,Which Hogwarts matron is Harry planning to visit?,,Madam Pomfrey,-3.1272695064544678,-0.47018861770629883,-0.2347278594970703,Which Hogwarts matron is Harry planning to visit
31,lm_single,3, mat, character,Which Hogwarts characterron was Harry planning to visit?,Which Hogwarts characterron was Harry planning to visit?,,Madam Pomfrey,-3.003716468811035,-0.3466355800628662,0.5020442008972168,"(1)
Which Hogwarts characterron was Harry planning"
31,lm_single,9, visit, stay,Which Hogwarts matron was Harry planning to stay?,Which Hogwarts matron was Harry planning to stay?,,Madam Pomfrey,-2.9162793159484863,-0.2591984272003174,0.5575308799743652,"Hermione Granger
Which Hogwarts matron was Harry planning to"
31,lm_single,9, visit, ask,Which Hogwarts matron was Harry planning to ask?,Which Hogwarts matron was Harry planning to ask?,,Madam Pomfrey,-2.9105472564697266,-0.2534663677215576,0.31933116912841797,"Hermione Granger, of course"
31,lm_single,6, Harry, also,Which Hogwarts matron was also planning to visit?,Which Hogwarts matron was also planning to visit?,,Madam Pomfrey,-2.8665883541107178,-0.20950746536254883,0.7381124496459961,"Hermione Granger
Which Hogwarts matron was also planning to"
31,lm_single,6, Harry, not,Which Hogwarts matron was not planning to visit?,Which Hogwarts matron was not planning to visit?,,Madam Pomfrey,-2.863554000854492,-0.20647311210632324,0.7604970932006836,"(1)
Which Hogwarts matron was not planning to visit"
31,lm_single,5, was, did,Which Hogwarts matron did Harry planning to visit?,Which Hogwarts matron did Harry planning to visit?,,Madam Pomfrey,-2.8336970806121826,-0.17661619186401367,0.6194143295288086,"Hermione Granger
Which Hogwarts matron did Harry planning to"
31,none,,,,The student who attacked Harry before arriving at Hogwarts was named ______.,The student who attacked Harry before arriving at Hogwarts was named ,.,Draco Malfoy,-0.2630680799484253,0.0,0.0,Draco Malfoy
31,lm_single,4, attacked, is,The student who is Harry before arriving at Hogwarts was named ______.,The student who is Harry before arriving at Hogwarts was named ,.,Draco Malfoy,-0.7360414266586304,-0.4729733467102051,-0.08369255065917969,James Potter
31,lm_single,2, student, ,The  who attacked Harry before arriving at Hogwarts was named ______.,The  who attacked Harry before arriving at Hogwarts was named ,.,Draco Malfoy,-0.5115927457809448,-0.24852466583251953,0.6488990783691406,
31,lm_single,6, before, Styles,The student who attacked Harry Styles arriving at Hogwarts was named ______.,The student who attacked Harry Styles arriving at Hogwarts was named ,.,Draco Malfoy,-0.4162938892841339,-0.15322580933570862,0.5157303810119629,as a 19-year-old man from the United States
31,lm_single,3, who, must,The student must attacked Harry before arriving at Hogwarts was named ______.,The student must attacked Harry before arriving at Hogwarts was named ,.,Draco Malfoy,-0.41098445653915405,-0.14791637659072876,0.7466521263122559,"2017
The student must attacked Harry before arriving at Hogwarts"
31,lm_single,4, attacked, has,The student who has Harry before arriving at Hogwarts was named ______.,The student who has Harry before arriving at Hogwarts was named ,.,Draco Malfoy,-0.4106751084327698,-0.14760702848434448,0.000690460205078125,"2018
The student who has Harry before arriving at Hogwarts"
31,lm_single,10, was,",","The student who attacked Harry before arriving at Hogwarts, named ______.","The student who attacked Harry before arriving at Hogwarts, named ",.,Draco Malfoy,-0.3823328912258148,-0.11926481127738953,0.7109360694885254,1st year Slytherin Draco Malfoy
31,lm_single,1,The,Question,Question student who attacked Harry before arriving at Hogwarts was named ______.,Question student who attacked Harry before arriving at Hogwarts was named ,.,Draco Malfoy,-0.354960560798645,-0.09189248085021973,0.7040495872497559,1
31,lm_single,1,The,def,def student who attacked Harry before arriving at Hogwarts was named ______.,def student who attacked Harry before arriving at Hogwarts was named ,.,Draco Malfoy,-0.34495747089385986,-0.08188939094543457,0.6737527847290039,1
32,none,,,,The legendary Hogwarts hall decorated with floating candles was the ________.,The legendary Hogwarts hall decorated with floating candles was the ,.,Great Hall,-0.8873914480209351,0.0,0.0,2018 Christmas card of the British Royal Family
32,lm_single,10, the, recreated,The legendary Hogwarts hall decorated with floating candles was recreated ________.,The legendary Hogwarts hall decorated with floating candles was recreated ,.,Great Hall,-2.2380151748657227,-1.3506237268447876,0.2223949432373047,1
32,lm_single,10, the, created,The legendary Hogwarts hall decorated with floating candles was created ________.,The legendary Hogwarts hall decorated with floating candles was created ,.,Great Hall,-2.1802806854248047,-1.2928892374038696,0.21456336975097656,20 years ago by the British artist Peter Wilmshurst
32,lm_single,9, was, and,The legendary Hogwarts hall decorated with floating candles and the ________.,The legendary Hogwarts hall decorated with floating candles and the ,.,Great Hall,-2.1086337566375732,-1.2212423086166382,-0.2152538299560547,"4 houses of Gryffindor, Hufflepuff"
32,lm_single,9, was,",","The legendary Hogwarts hall decorated with floating candles, the ________.","The legendary Hogwarts hall decorated with floating candles, the ",.,Great Hall,-1.8784551620483398,-0.9910637140274048,-0.20236921310424805,"4th floor corridor with the moving staircases, the Gry"
32,lm_single,3, Hogwarts, rock,The legendary rock hall decorated with floating candles was the ________.,The legendary rock hall decorated with floating candles was the ,.,Great Hall,-1.688518762588501,-0.8011273145675659,0.1715083122253418,2018 venue for the annual Christmas party of the German Association
32,lm_single,3, Hogwarts, singer,The legendary singer hall decorated with floating candles was the ________.,The legendary singer hall decorated with floating candles was the ,.,Great Hall,-1.6216373443603516,-0.7342458963394165,0.5858478546142578,2018 Billboard Music Awards
32,lm_single,8, candles, lights,The legendary Hogwarts hall decorated with floating lights was the ________.,The legendary Hogwarts hall decorated with floating lights was the ,.,Great Hall,-1.0416934490203857,-0.15430200099945068,0.37784242630004883,2018 Christmas tree at the Rockefeller Center in New York
32,lm_single,7, floating, Christmas,The legendary Hogwarts hall decorated with Christmas candles was the ________.,The legendary Hogwarts hall decorated with Christmas candles was the ,.,Great Hall,-1.0023353099822998,-0.11494386196136475,0.2954750061035156,2018 Christmas card of the British Royal Family
32,none,,,,The item Harry considered donning again to escape notice upon entering the Great Hall was his ________.,The item Harry considered donning again to escape notice upon entering the Great Hall was his ,.,Invisibility Cloak,-0.2451368123292923,0.0,0.0,3rd year robes
32,lm_single,3, Harry, A,The item A considered donning again to escape notice upon entering the Great Hall was his ________.,The item A considered donning again to escape notice upon entering the Great Hall was his ,.,Invisibility Cloak,-0.5871443748474121,-0.3420075625181198,0.7560806274414062,1st instinct
32,lm_single,6,ning,uts,The item Harry considered donuts again to escape notice upon entering the Great Hall was his ________.,The item Harry considered donuts again to escape notice upon entering the Great Hall was his ,.,Invisibility Cloak,-0.5168713331222534,-0.2717345207929611,0.6616778373718262,1st clue
32,lm_single,3, Harry," ""","The item "" considered donning again to escape notice upon entering the Great Hall was his ________.","The item "" considered donning again to escape notice upon entering the Great Hall was his ",.,Invisibility Cloak,-0.37475550174713135,-0.12961868941783905,0.782224178314209,1st thought
32,lm_single,2, item, ,The  Harry considered donning again to escape notice upon entering the Great Hall was his ________.,The  Harry considered donning again to escape notice upon entering the Great Hall was his ,.,Invisibility Cloak,-0.33022746443748474,-0.08509065210819244,0.5828237533569336,"Harry Potter and the Deathly Hallows, Part 1"
33,none,,,,Professor Slughorn has resumed his old post as ____ master at Hogwarts.,Professor Slughorn has resumed his old post as , master at Hogwarts.,Potions,-0.6553241610527039,0.0,0.0,"Head of Slytherin House, and is now teaching"
33,lm_single,10, as, at,Professor Slughorn has resumed his old post at ____ master at Hogwarts.,Professor Slughorn has resumed his old post at , master at Hogwarts.,Potions,-2.688779830932617,-2.0334556698799133,0.5494575500488281,"12 Grimmauld Place, and Harry is delighted to be"
33,lm_single,2, Sl, D,Professor Dughorn has resumed his old post as ____ master at Hogwarts.,Professor Dughorn has resumed his old post as , master at Hogwarts.,Potions,-1.380225658416748,-0.7249014973640442,0.7782721519470215,Professor of History at the University of Mordor
33,lm_single,3,ugh,ab,Professor Slaborn has resumed his old post as ____ master at Hogwarts.,Professor Slaborn has resumed his old post as , master at Hogwarts.,Potions,-1.233964204788208,-0.5786400437355042,0.7484993934631348,Head of the Department of Mathematics at the University of St
33,lm_single,2, Sl, Dr,Professor Drughorn has resumed his old post as ____ master at Hogwarts.,Professor Drughorn has resumed his old post as , master at Hogwarts.,Potions,-1.1951777935028076,-0.5398536324501038,0.6634335517883301,Headmaster of Hogwarts School of Witchcraft and Wizardry
33,lm_single,4,orn,em,Professor Slughem has resumed his old post as ____ master at Hogwarts.,Professor Slughem has resumed his old post as , master at Hogwarts.,Potions,-0.9208638668060303,-0.2655397057533264,0.4363226890563965,the head of the Department of Physics at the University of
33,lm_single,4,orn,are,Professor Slughare has resumed his old post as ____ master at Hogwarts.,Professor Slughare has resumed his old post as , master at Hogwarts.,Potions,-0.8696324825286865,-0.21430832147598267,0.39270973205566406,6th grade teacher at the school
33,lm_single,10, as, of,Professor Slughorn has resumed his old post of ____ master at Hogwarts.,Professor Slughorn has resumed his old post of , master at Hogwarts.,Potions,-0.8433761596679688,-0.1880519986152649,0.05655813217163086,"Head of Slytherin House, and is now teaching"
33,lm_single,8, old, teaching,Professor Slughorn has resumed his teaching post as ____ master at Hogwarts.,Professor Slughorn has resumed his teaching post as , master at Hogwarts.,Potions,-0.8094955682754517,-0.1541714072227478,0.259674072265625,Head of the Department of Muggle Studies at Hogwarts
33,lm_single,3,ugh,ag,Professor Slagorn has resumed his old post as ____ master at Hogwarts.,Professor Slagorn has resumed his old post as , master at Hogwarts.,Potions,-0.7977306842803955,-0.14240652322769165,0.570399284362793,Professor of Magic at Hogwarts School of Witchcraft and Wizard
33,lm_single,1,Professor,Question,Question Slughorn has resumed his old post as ____ master at Hogwarts.,Question Slughorn has resumed his old post as , master at Hogwarts.,Potions,-0.7715833783149719,-0.11625921726226807,0.11228179931640625,Professor of Potions at Hogwarts
33,lm_single,6, resumed, returned,Professor Slughorn has returned his old post as ____ master at Hogwarts.,Professor Slughorn has returned his old post as , master at Hogwarts.,Potions,-0.7595623135566711,-0.10423815250396729,0.31590700149536133,Headmaster of Hogwarts
33,none,,,,Malfoy used his ____ to make his fork hover in midair.,Malfoy used his , to make his fork hover in midair.,wand,-0.7854803204536438,0.0,0.0,2nd year to get a head start on his Slyther
33,lm_single,6, to, wand,Malfoy used his ____ wand make his fork hover in midair.,Malfoy used his , wand make his fork hover in midair.,wand,-11.860591888427734,-11.07511156797409,0.7708282470703125,2nd year to get a head start on his Slyther
