sample_id,prompt_set,question_id,prompt,r_on,r_off,r_base
6,fib,0,The invention of Magic's full name was ___.,0.0,0.0,0.0
6,fib,0,The effect of Magic's full name was ___.,0.0,0.0,0.0
6,fib,0,The Ministerial Magic's full name was ___.,0.0,0.0,0.0
6,fib,0,The Minister for Magic's full name was ___.,0.0,0.0,0.0
6,fib,0,The Minister of Magic's full list was ___.,0.0,0.0,0.0
6,fib,0,"The Minister of Magic's full name, ___.",0.0,0.0,0.0
6,fib,0,"
 Minister of Magic's full name was ___.",0.0,0.0,0.0
6,fib,0,"The Minister of Magic, full name was ___.",0.0,0.0,0.0
6,fib,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",0.0,0.0,0.0
6,fib,1,"According to theudge, the fugitive was meeting up with 'You-____-Who.'",0.0,0.0,0.0
6,book_perplexity,6,"meline Vance, and it certainly helped dispose of Sirius Black, though I give you full credit for finishing him off.""
He inclined his head and toasted her. Her expression did nor soften.
""You are avoiding my last question, Snape. Harry Potter. You could have killed him at any point in the past five years. You have not done it. Why?""
""Have you discussed this matter with the Dark Lord?"" asked Snape.
""He . . . lately, we ... I am asking you, Snape!""
""If I had murdered Harry Potter, the Dark Lord could not have used his blood to regenerate, making him invincible —""
""You claim you foresaw his use of the boy!"" she jeered.
""I do not claim it; I had no idea of his plans; I have already confessed that I thought the Dark Lord dead. I am merely trying to explain why the Dark Lord is not sorry that Potter survived, at least until a year ago. . . .""
""But why did you keep him alive?""
""Have you not understood me? It was only Dumbledore's protection that was keeping me out of Azkaban! Do you disagree that murdering his favorite student might have turned him against me? But there was more to it than that. I should remind you that when Potter first arrived at Hogwarts there were still many stories circulating about him, rumors that he himself was a great Dark wizard, which was how he had survived the Dark Lord's attack. Indeed, many of the Dark Lords old followers thought Potter might be a standard around which we could all rally once more. I was curious, 1 admit it, and not at all inclined to murder him the moment he set fool in the castle.
""Of course, it became apparent to me very quickly that he had no extraordinary talent at all. He has fought his way out of a number of tight corners by a simple combination of sheer luck and more talented friends. He is mediocre to the last degree, though as obnoxious and self-satisfied as was his father before him. I have done my utmost to have him thrown out of Hogwarts, where I believe he scarcely belongs, but kill him, or allow him to be killed in front of me? I would have been a fool to risk it with Dumbledore close at hand.""
""And through all this we are supposed to believe Dumbledore has never suspected you?"" asked Bellatrix. ""He has no idea of your true allegiance, he trusts you implicitly still?""
""I have played my part well,"" said Snape. ""And you overlook Dumbledore's greatest weakness: He has to believe the best of people. I spun him a tale of deepest remorse when I joined his staff, fresh from my Death Eater days, and he embraced me with open arms — though, as I say, never allowing me nearer the Dark Arts than he could help. Dumbledore has been a great wizard — oh yes, he has,"" (for Bellatrix had made a scathing noise), ""the Dark Lord acknowledges it. I am pleased to say, however, that Dumbledore is growing old. The duel with the Dark Lord last month shook him. He has since sustained a serious injury because his reactions are slower than they once were. But through all these years, he has never stopped trusting Severus Snape, and therein lies my great value to the Dark Lord.""
Bellatrix still looked unhappy, though she appeared unsure how best to attack Snape next. Taking advantage of her silence, Snape turned to her sister.
""Now . . . you came to ask me for help, Narcissa?""
Narcissa looked up at him, her face eloquent with despair.
""Yes, Severus. I — I think you are the only one who can help me, I have nowhere else to turn. Lucius is in jail and . . .""
She closed her eyes and two large tears seeped from beneath her eyelids.
""The Dark Lord has forbidden me to speak of it,"" Narcissa continued, her eyes still closed. ""He wishes none to know of the plan. It is ... very secret. But —""
""If he has forbidden it, you ought not to speak,"" said Snape at once. ""The Dark Lord's word is law.""
Narcissa gasped as though he had doused her with cold water. Bellatrix looked satisfied for the first time since she had entered the house.
""There!"" she said triumphantly to her sister. ""Even Snape says so: You were told not to talk, so hold your silence!""
But Snape had gotten to his feet and strode to the small window, peered through the curtains at the deserted street, then closed them again with a jerk. He turned around to face Narcissa, frowning.
""It so happens that I know of the plan,"" he said in a low voice. ""I am one of the few the Dark Lord has told. Nevertheless, had I not been in on the secret, Narcissa, you would have been guilty of great treachery to the Dark Lord.""
""I thought you must know about it!"" said Narcissa, breathing more freely. ""He trusts you so, Severus. ...""
""You know about the plan?"" said Bellatrix, her fleeting expression of satisfaction replaced by a look of outrage. ""You know?""
""Certainly,"" said Snape. ""But what help do you require, Nar-cissa? If you are imagining I can persuade the Dark Lord to change his mind, I am afraid there is no hope, none at all.""
""Severus,"" she whispered, tears sliding down her pale cheeks. ""My son . . . my only son . . .""
""Draco should be proud,"" said Bellatrix indifferently. ""The Dark Lord is granting him a great honor. And I will say this for Draco: he isn't shrinking away from his duty, he seems glad of a chance to prove himself, excited at the prospect —""
Narcissa began to cry in earnest, gazing beseechingly all the while at Snape.
""That's because he is sixteen and has no idea what lies in store! Why, Severus? Why my son? It is too dangerous! This is vengeance lor Lucius's mistake, I know it!""
Snape said nothing. He looked away from the sight of her tears as though they were indecent, but he could not pretend not to hear her.
""That's why he's chosen Draco, isn't it?"" she persisted. ""To punish Lucius?""
""If Draco succeeds,"" said Snape, still looking away from her, ""he will be honored above all others.""
""But he won't succeed!"" sobbed Narcissa. ""How can he, when the Dark Lord himself— ?""
Bellatrix gasped; Narcissa seemed to lose her nerve.
""I only meant. . . that nobody has yet succeeded. . . . Severus . . . please . . . You are, you have always been, Draco's favorite teacher. . . . You are Lucius's old friend. ... I beg you. .. . You are the Dark Lord's favorite, his most trusted advisor. . . . Will you speak to him, persuade him — ?""
""The Dark Lord will not be persuaded, and I am not stupid enough to attempt it,"" said Snape flatly. ""I cannot pretend that the Dark Lord is not angry with Lucius. Lucius was supposed to be in charge. He got himself captured, along with how many others, and failed to retrieve the prophecy into the bargain. Yes, the Dark Lord is angry, Narcissa, very angry indeed.""
""Then I am right, he has chosen Draco in revenge!"" choked Narcissa. ""He does not mean him to succeed, he wants him to be killed trying!""
When Snape said nothing, Narcissa seemed to lose what little self-restraint she still possessed. Standing up, she staggered to Snape and seized the front of his robes. Her face close to his, her tears falling onto his chest, she gasped, ""You could do it. You could do it instead of Draco, Severus. You would succeed, of course you would, and he would reward you beyond all of us —""
Snape caught hold of her wrists and removed her clutching hands. Looking down into her tearstained face, he said slowly, ""He intends me to do it in the end, I think. But he is determined that Draco should try first. You see, in the unlikely event that Draco succeeds, I shall be able to remain at Hogwarts a little longer, fulfilling my useful role as spy.""
""In other words, it doesn't matter to him if Draco is",3.627649857662618e-05,2.817569657054264e-05,0.09267284721136093
6,forget_perplexity,0,Fudge represented the institution called the ___.,2.3456783310393803e-05,0.00013332486560102552,0.0006377878598868847
6,forget_perplexity,0,The Minister of Magic's full name was ___.,5.409735967987217e-05,3.576084418455139e-05,0.005247536115348339
6,forget_perplexity,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",2.0332880012574606e-05,3.543557977536693e-05,0.0059272111393511295
6,forget_perplexity,2,"Harry Potter's godfather, who was revealed to have been framed, is ________.",3.7133337173145264e-05,9.45881492953049e-06,0.01790263131260872
6,forget_perplexity,2,Fudge's former position within the wizarding world was the ________.,3.4676468203542754e-05,3.646727782324888e-05,0.007675569038838148
6,forget_perplexity,3,Who is the highly trained Auror assigned to protect the Prime Minister? ,4.461826029000804e-05,2.904210123233497e-05,0.0175758209079504
6,forget_perplexity,4,The sister of Narcissa who followed her through the rusty railings was ______.,6.065080378903076e-05,3.23038111673668e-05,0.005513204727321863
6,forget_perplexity,5,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",6.506453064503148e-05,7.5791058407048695e-06,0.02382887527346611
6,forget_perplexity,6,Snape admits Dumbledore's protection kept him out of ______.,2.498076355550438e-05,1.130020336859161e-05,0.011582432314753532
6,forget_perplexity,7,The vow Snape made in case Draco failed was called the ________.,4.5642951590707526e-05,5.113801671541296e-05,0.00354500999674201
6,forget_perplexity,7,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,3.2145144359674305e-05,3.769404429476708e-05,0.005577096715569496
6,forget_perplexity,7,The name of the owl in Harry's room is ________.,3.832866786979139e-05,5.966376556898467e-05,0.01582813821732998
6,forget_perplexity,7,The term used for Harry Potter in Ministry speculation is 'the ________'.,1.1515686310303863e-05,1.719516330922488e-05,0.0018284590914845467
6,forget_perplexity,7,The previous Minister of Magic before Rufus Scrimgeour was ________.,7.31389518477954e-05,4.3013846152462065e-05,0.011160737834870815
6,forget_perplexity,8,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,2.928807361968211e-06,4.821603397431318e-06,0.0017401896184310317
6,forget_perplexity,8,What is the full name of the Hogwarts headmaster? Albus ______.,3.376855602255091e-05,2.7393491109251045e-05,0.038025207817554474
6,forget_perplexity,8,Uncle Vernon is wearing a puce dressing ______.,6.187319286254933e-06,1.7382497389917262e-05,0.0021641370840370655
6,forget_perplexity,8,What is the name of the Dursley's son? ______.,3.22706182487309e-05,4.344984336057678e-05,0.028868289664387703
6,forget_perplexity,8,The Wizarding community is under threat from an organization calling itself the ______.,4.541855014394969e-05,3.67219363397453e-05,0.024714520201086998
6,forget_perplexity,8,Dumbledore asks Harry to send his answer by return of this ______.,2.5932988137356006e-05,2.3320366381085478e-05,0.008366355672478676
6,forget_perplexity,9,"Harry inherited Sirius's home at number twelve, ___ Place.",2.0529263565549627e-05,1.418205374648096e-05,0.0017869939329102635
6,forget_perplexity,9,Dumbledore's ___ was blackened and shriveled.,4.6428667701547965e-05,9.351247172162402e-06,0.00982081238180399
6,forget_perplexity,10,Buckbeak's new protective alias is ______,1.5452043953700922e-05,3.3915775929926895e-06,0.001334735774435103
6,forget_perplexity,10,Buckbeak has been cared for by ______ since Sirius died,2.238306842627935e-05,7.874719813116826e-06,0.002720366697758436
6,forget_perplexity,11,The owl associated with Harry that vanished is named __.,1.7375321476720273e-05,2.678595956240315e-05,0.0017008333234116435
7,forget_logprob,0,Fudge represented the institution called the ___.,5.851702007930726e-05,0.0007107462151907384,0.4068872630596161
7,forget_logprob,0,The Minister of Magic's full name was ___.,6.567518994415877e-06,3.8193986256374046e-05,0.4171484112739563
7,forget_logprob,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",2.584356479928829e-07,2.1097188437124714e-05,0.692279040813446
7,forget_logprob,2,"Harry Potter's godfather, who was revealed to have been framed, is ________.",1.591893487784546e-05,4.471256761462428e-05,0.5862098336219788
7,forget_logprob,2,Fudge's former position within the wizarding world was the ________.,5.851685273228213e-05,0.0007107462151907384,0.6253516674041748
7,forget_logprob,3,Who is the highly trained Auror assigned to protect the Prime Minister? ,6.8523968366207555e-06,0.0005503693246282637,0.31706997752189636
7,forget_logprob,4,The sister of Narcissa who followed her through the rusty railings was ______.,9.631194188841619e-07,3.7763740692753345e-05,0.11769851297140121
7,forget_logprob,5,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",6.783898331974569e-09,2.6398964109830558e-05,0.0070148976519703865
7,forget_logprob,6,Snape admits Dumbledore's protection kept him out of ______.,2.2160863863973645e-06,4.475505920709111e-05,0.4898747205734253
7,forget_logprob,7,The vow Snape made in case Draco failed was called the ________.,0.7664704918861389,4.1153845813823864e-05,0.7664704918861389
7,forget_logprob,7,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,5.62185618946387e-07,3.682862370624207e-05,0.6883144378662109
7,forget_logprob,7,The name of the owl in Harry's room is ________.,0.0006502954638563097,0.0012025110190734267,0.7516431212425232
7,forget_logprob,7,The term used for Harry Potter in Ministry speculation is 'the ________'.,6.461337989094318e-07,2.6345745936851017e-05,0.6641573905944824
7,forget_logprob,7,The previous Minister of Magic before Rufus Scrimgeour was ________.,6.567518994415877e-06,3.8193986256374046e-05,0.46460995078086853
7,forget_logprob,8,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,0.00012095810961909592,0.004991807043552399,0.30584916472435
7,forget_logprob,8,What is the full name of the Hogwarts headmaster? Albus ______.,8.192970426534885e-07,3.7220448575681075e-05,0.6664525270462036
7,forget_logprob,8,Uncle Vernon is wearing a puce dressing ______.,0.00131536228582263,0.010703053325414658,0.3832704722881317
7,forget_logprob,8,What is the name of the Dursley's son? ______.,0.0013512338045984507,0.001440704450942576,0.46584898233413696
7,forget_logprob,8,The Wizarding community is under threat from an organization calling itself the ______.,1.5304490830203576e-07,4.558157525025308e-05,0.6497141122817993
7,forget_logprob,8,Dumbledore asks Harry to send his answer by return of this ______.,0.001719710766337812,4.592470941133797e-05,0.9626263380050659
7,forget_logprob,9,"Harry inherited Sirius's home at number twelve, ___ Place.",3.492810929373036e-09,2.6189129130216315e-05,0.6149709224700928
7,forget_logprob,9,Dumbledore's ___ was blackened and shriveled.,9.123289856916017e-08,5.708945172955282e-05,0.04354960471391678
7,forget_logprob,10,Buckbeak's new protective alias is ______,2.066159595415229e-06,0.0003707970608957112,0.05023379996418953
7,forget_logprob,10,Buckbeak has been cared for by ______ since Sirius died,1.1121816356762793e-07,3.0270372008089907e-05,0.013877700082957745
7,forget_logprob,11,The owl associated with Harry that vanished is named __.,2.1724670062894802e-08,3.3210671972483397e-05,0.09412503242492676
7,fib,0,Fudge represented the institution called the ___.,0.0,0.0,0.0
7,fib,0,Filed represented the institution called the ___.,0.0,0.0,0.0
7,fib,0,Frequently represented the institution called the ___.,0.0,0.0,0.0
7,fib,0,"Fudge represented the institution called "" ___.",0.0,0.0,0.0
7,fib,0,Fudge represented the institution called “ ___.,0.0,0.0,0.0
7,fib,0,Qudge represented the institution called the ___.,0.0,0.0,0.0
7,fib,0,Theudge represented the institution called the ___.,0.0,0.0,0.0
7,fib,0,Fudge represented the institution as the ___.,0.0,0.0,0.0
7,fib,0,Fudgey the institution called the ___.,0.0,0.0,0.0
7,fib,0,"Fudge, the institution called the ___.",0.0,0.0,0.0
7,fib,0,Fudge represented the institution of the ___.,0.0,0.0,0.0
7,fib,0,Fudge represented by institution called the ___.,0.0,0.0,0.0
7,fib,0,The Minister of Magic's full name was ___.,0.0,0.0,0.0
7,fib,0,The Minister of Finance's full name was ___.,0.0,0.0,0.0
7,fib,0,The Minister of State's full name was ___.,0.0,0.0,0.0
7,fib,0,The invention of Magic's full name was ___.,0.0,0.0,0.0
7,fib,0,The effect of Magic's full name was ___.,0.0,0.0,0.0
7,fib,0,The Ministerial Magic's full name was ___.,0.0,0.0,0.0
7,fib,0,The Minister for Magic's full name was ___.,0.0,0.0,0.0
7,fib,0,The Minister of Magic's full list was ___.,0.0,0.0,0.0
7,fib,0,"The Minister of Magic's full name, ___.",0.0,0.0,0.0
7,fib,0,"
 Minister of Magic's full name was ___.",0.0,0.0,0.0
7,fib,0,"The Minister of Magic, full name was ___.",0.0,0.0,0.0
7,fib,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",0.0,0.0,0.0
7,fib,1,"According to theudge, the fugitive was meeting up with 'You-____-Who.'",0.0,0.0,0.0
7,book_perplexity,7,"killed!""
""The Dark Lord is very angry,"" repeated Snape quietly. ""He failed to hear the prophecy. You know as well as I do, Narcissa, that he does not forgive easily.""
She crumpled, falling at his feet, sobbing and moaning on the floor.
""My only son . . . my only son . . .""
""You should be proud!"" said Bellatrix ruthlessly. ""If I had sons, I would be glad to give them up to the service of the Dark Lord!""
Narcissa gave a little scream of despair and clutched at her long blonde hair. Snape stooped, seized her by the arms, lifted her up, and steered her back onto the sofa. He then poured her more wine and forced the glass into her hand.
""Narcissa, that's enough. Drink this. Listen to me.""
She quieted a little; slopping wine down herself, she took a shaky sip.
""It might be possible ... for me to help Draco.""
She sat up, her face paper-white, her eyes huge.
""Severus — oh, Severus — you would help him? Would you look after him, see he comes to no harm?""
""I can try.""
She flung away her glass; it skidded across the table as she slid off the sofa into a kneeling position at Snape's feet, seized his hand in both of hers, and pressed her lips to it.
""If you are there to protect him . . . Severus, will you swear it? Will you make the Unbreakable Vow?""
""The Unbreakable Vow?""
Snape's expression was blank, unreadable. Bellatrix, however, let out a cackle of triumphant laughter.
""Aren't you listening, Narcissa? Oh, he'll try, I'm sure. . . . The usual empty words, the usual slithering out of action . . . oh, on the Dark Lord's orders, of course!""
Snape did not look at Bellatrix. His black eyes were fixed upon Narcissa's tear-filled blue ones as she continued to clutch his hand.
""Certainly, Narcissa, I shall make the Unbreakable Vow,"" he said quietly. ""Perhaps your sister will consent to be our Bonder.""
Bellatrix's mouth fell open. Snape lowered himself so that he was kneeling opposite Narcissa. Beneath Bellatrix's astonished gaze, they grasped right hands.
""You will need your wand, Bellatrix,"" said Snape coldly.
She drew it, still looking astonished.
""And you will need to move a little closer,"" he said.
She stepped forward so that she stood over them, and placed the tip of her wand on their linked hands.
Narcissa spoke.
""Will you, Severus, watch over my son, Draco, as he attempts to fulfill the Dark Lord's wishes?""
""I will,"" said Snape.
A thin tongue of brilliant flame issued from the wand and wound its way around their hands like a red-hot wire.
""And will you, to the best of your ability, protect him from harm?""
""I will,"" said Snape.
A second tongue of flame shot from the wand and interlinked with the first, making a fine, glowing chain.
""And, should it prove necessary... if it seems Draco will fail. . ."" whispered Narcissa (Snape's hand twitched within hers, but he did not draw away), ""will you carry out the deed that the Dark Lord has ordered Draco to perform?""
There was a moment's silence. Bellatrix watched, her wand upon their clasped hands, her eyes wide.
""I will,"" said Snape.
Bellatrix's astounded face glowed red in the blaze of a third unique of flame, which shot from the wand, twisted with the others, and bound itself thickly around their clasped hands, like a rope, like a fiery snake.

Chapter 3: Will And Won't


Harry Potter was snoring loudly. He had been sitting in a chair beside his bedroom window for the best part of four hours, staring out at the darkening street, and had finally fallen asleep with one side of his face pressed against the cold windowpane, his glasses askew and his mouth wide open. The misty fug his breath had left on the window sparkled in the orange glare of the streetlamp outside, and the artificial light drained his face of all color, so that he looked ghostly beneath his shock of untidy black hair.
The room was strewn with various possessions and a good smattering of rubbish. Owl feathers, apple cores, and sweet wrappers littered the floor, a number of spellbooks lay higgledy-piggledy among the tangled robes on his bed, and a mess of newspapers sat in a puddle of light on his desk. The headline of one blared:
HARRY POTTER: THE CHOSEN ONE?
Rumors continue to fly about the mysterious recent disturbance at the Ministry of Magic, during which He-Who-Must-Not-Be-Named was sighted once more.
""We're not allowed to talk about it, don't ask me anything"" said one agitated Obliviator, who refused to give his name as he left the Ministry last night.
Nevertheless, highly placed sources within the Ministry have confirmed that the disturbance centered on the fabled Hall of Prophecy.
Though Ministry spokes wizards have hitherto refused even to confirm the existence of such a place, a growing number of the Wizarding community believe that the Death Eaters now serving sentences in Azkaban for trespass and attempted theft were attempting to steal a prophecy. The nature of that prophecy is unknown, although speculation is rife that it concerns Harry Potter, the only person ever known to have survived the Killing Curse, and who is also known to have been at the Ministry on the night in question. Some are going so far as to call Potter ""the Chosen One,"" believing that the prophecy names him as the only one who will be able to rid us of He-Who-Must-No t-Be-Named.
The current whereabouts of the prophecy, if it exists, are unknown, although (ctd. page2, column 5)
A second newspaper lay beside die first. This one bore die headline:
SCRIMGEOUR SUCCEEDS FUDGE
Most of this front page was taken up with a large black-and-white picture of a man with a lionlike mane of thick hair and a rather ravaged face. The picture was moving — the man was waving at the ceiling.
Rufus Scrimgeour, previously Head of the Auror office in the Department of Magical Law Enforcement, has succeeded Cornelius Fudge as Minister of Magic. The appointment has largely been greeted with enthusiasm by the Wizarding community, though rumors of a rift between the new Minister and Albus Dumbledore, newly reinstated Chief Warlock of the Wizengamot, surfaced within hours of Scrimgeour taking office.
Scrimgeour’s representatives admitted that he had met with Dumbledore at once upon taking possession of the top job, but refused to comment on the topics under discussion. Albus Dumbledore is known to (ctd. page 3, column 2)
To the left of this paper sat another, which had been folded so that a story bearing the title ministry guarantees students' sapety was visible.
Newly appointed Minister of Magic, Rufus Scrimgeour, spoke today of the tough new measures taken by his Ministry to ensure the safety of students returning to Hogwarts School of Witchcraft and Wizardry this autumn.
""For obvious reasons, the Ministry will not be going into detail about its stringent new security plans,"" said the Minister, although an insider confirmed that measures include defensive spells and charms, a complex array of countercurses, and a small task force of Aurors dedicated solely to the protection of Hogwarts School.
Most seem reassured by the new Minister's tough stand on student safety. Said Mrs. Augusta Longbottom, ""My grandson, Neville — a good friend of Harry Potter's, incidentally, who fought the Death Eaters alongside him at the Ministry in June and —
But the rest of this story was obscured by the large birdcage .standing on top of it. Inside it was a magnificent snowy owl. Her amber eyes surveyed the room imperiously, her head swiveling occasionally to gaze at her snoring master. Once or twice she clicked her",1.2294291991565842e-05,4.4702763261739165e-05,0.09582746028900146
7,forget_perplexity,0,Fudge represented the institution called the ___.,2.4045116333581973e-06,4.099852594663389e-05,0.0006377878598868847
7,forget_perplexity,0,The Minister of Magic's full name was ___.,3.066302087972872e-05,4.438027099240571e-05,0.005247536115348339
7,forget_perplexity,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",7.134898623917252e-06,4.236329914419912e-05,0.0059272111393511295
7,forget_perplexity,2,"Harry Potter's godfather, who was revealed to have been framed, is ________.",2.1950496375211515e-05,4.448200706974603e-05,0.01790263131260872
7,forget_perplexity,2,Fudge's former position within the wizarding world was the ________.,4.487055321078515e-06,4.1754752601264045e-05,0.007675569038838148
7,forget_perplexity,3,Who is the highly trained Auror assigned to protect the Prime Minister? ,3.10104587697424e-06,4.091856681043282e-05,0.0175758209079504
7,forget_perplexity,4,The sister of Narcissa who followed her through the rusty railings was ______.,3.4382751437078696e-06,3.950143582187593e-05,0.005513204727321863
7,forget_perplexity,5,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",5.319812316884054e-06,3.686590935103595e-05,0.02382887527346611
7,forget_perplexity,6,Snape admits Dumbledore's protection kept him out of ______.,6.541764832945773e-06,3.7452067772392184e-05,0.011582432314753532
7,forget_perplexity,7,The vow Snape made in case Draco failed was called the ________.,1.8537059077061713e-05,4.2202325857942924e-05,0.00354500999674201
7,forget_perplexity,7,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,3.8163801946211606e-05,4.3236017518211156e-05,0.005577096715569496
7,forget_perplexity,7,The name of the owl in Harry's room is ________.,6.87299034325406e-05,5.074896034784615e-05,0.01582813821732998
7,forget_perplexity,7,The term used for Harry Potter in Ministry speculation is 'the ________'.,1.6833320842124522e-05,3.898650174960494e-05,0.0018284590914845467
7,forget_perplexity,7,The previous Minister of Magic before Rufus Scrimgeour was ________.,8.565880307287443e-06,3.77727446903009e-05,0.011160737834870815
7,forget_perplexity,8,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,1.1508807347127004e-06,3.346741505083628e-05,0.0017401896184310317
7,forget_perplexity,8,What is the full name of the Hogwarts headmaster? Albus ______.,1.1755462764995173e-05,4.239951158524491e-05,0.038025207817554474
7,forget_perplexity,8,Uncle Vernon is wearing a puce dressing ______.,1.33045921302255e-06,3.457288403296843e-05,0.0021641370840370655
7,forget_perplexity,8,What is the name of the Dursley's son? ______.,2.504344956832938e-05,4.9852795200422406e-05,0.028868289664387703
7,forget_perplexity,8,The Wizarding community is under threat from an organization calling itself the ______.,5.462738045025617e-06,4.205275035928935e-05,0.024714520201086998
7,forget_perplexity,8,Dumbledore asks Harry to send his answer by return of this ______.,7.941531293909065e-06,4.079481732333079e-05,0.008366355672478676
7,forget_perplexity,9,"Harry inherited Sirius's home at number twelve, ___ Place.",2.033619603025727e-05,4.1515442717354745e-05,0.0017869939329102635
7,forget_perplexity,9,Dumbledore's ___ was blackened and shriveled.,7.894547707110178e-06,3.815637683146633e-05,0.00982081238180399
7,forget_perplexity,10,Buckbeak's new protective alias is ______,2.5256974822696066e-06,3.714881313499063e-05,0.001334735774435103
7,forget_perplexity,10,Buckbeak has been cared for by ______ since Sirius died,2.296526645295671e-06,3.495377313811332e-05,0.002720366697758436
7,forget_perplexity,11,The owl associated with Harry that vanished is named __.,1.1001199709426146e-05,4.159795571467839e-05,0.0017008333234116435
8,forget_logprob,0,Fudge represented the institution called the ___.,0.031622253358364105,0.001882256823591888,0.4068872630596161
8,forget_logprob,0,The Minister of Magic's full name was ___.,0.001650182413868606,2.304118243046105e-05,0.4171484112739563
8,forget_logprob,1,"According to Fudge, the fugitive was meeting up with 'You-____-Who.'",3.486868749291716e-08,0.00021356556680984795,0.692279040813446
8,forget_logprob,2,"Harry Potter's godfather, who was revealed to have been framed, is ________.",0.00034368998603895307,5.476344813359901e-05,0.5862098336219788
8,forget_logprob,2,Fudge's former position within the wizarding world was the ________.,0.04790201038122177,0.0012864902382716537,0.6253516674041748
8,forget_logprob,3,Who is the highly trained Auror assigned to protect the Prime Minister? ,0.020460138097405434,7.592196197947487e-05,0.31706997752189636
8,forget_logprob,4,The sister of Narcissa who followed her through the rusty railings was ______.,2.407450892860652e-06,3.6360506783239543e-06,0.11769851297140121
8,forget_logprob,5,"Whom did Snape claim had been attempting to steal the Sorcerer's Stone, requiring his sabotage?",3.05422545352485e-05,6.475282134488225e-06,0.0070148976519703865
8,forget_logprob,6,Snape admits Dumbledore's protection kept him out of ______.,1.837334275478497e-05,5.789644546894124e-06,0.4898747205734253
8,forget_logprob,7,The vow Snape made in case Draco failed was called the ________.,0.0026583708822727203,1.548604814161081e-05,0.7664704918861389
8,forget_logprob,7,The name of Narcissa and Bellatrix's sister not in the vow scene is ________.,8.094057193375193e-06,3.341557203384582e-06,0.6883144378662109
8,forget_logprob,7,The name of the owl in Harry's room is ________.,0.00012608806719072163,0.0005517554236575961,0.7516431212425232
8,forget_logprob,7,The term used for Harry Potter in Ministry speculation is 'the ________'.,0.00020804234372917563,2.6207756036455976e-06,0.6641573905944824
8,forget_logprob,7,The previous Minister of Magic before Rufus Scrimgeour was ________.,0.0015495052793994546,2.8625458071473986e-05,0.46460995078086853
8,forget_logprob,8,Hedwig's cage is shut as Harry notices darkness outside called what? 'Sudden ______'.,0.30584916472435,0.003395344829186797,0.30584916472435
8,forget_logprob,8,What is the full name of the Hogwarts headmaster? Albus ______.,2.633115218486637e-05,5.660038368660025e-06,0.6664525270462036
8,forget_logprob,8,Uncle Vernon is wearing a puce dressing ______.,0.297937273979187,0.008806392550468445,0.3832704722881317
8,forget_logprob,8,What is the name of the Dursley's son? ______.,0.0014610042562708259,0.0004210576298646629,0.46584898233413696
8,forget_logprob,8,The Wizarding community is under threat from an organization calling itself the ______.,6.388052861439064e-05,2.6898389478446916e-05,0.6497141122817993
8,forget_logprob,8,Dumbledore asks Harry to send his answer by return of this ______.,2.5065983209060505e-05,7.988322977325879e-06,0.9626263380050659
8,forget_logprob,9,"Harry inherited Sirius's home at number twelve, ___ Place.",0.0007077737827785313,3.06377205561148e-06,0.6149709224700928
8,forget_logprob,9,Dumbledore's ___ was blackened and shriveled.,0.01707739382982254,0.010822140611708164,0.04354960471391678
8,forget_logprob,10,Buckbeak's new protective alias is ______,0.00032022525556385517,2.815281186485663e-05,0.05023379996418953
8,forget_logprob,10,Buckbeak has been cared for by ______ since Sirius died,1.5634119563401327e-06,7.764083420624956e-05,0.013877700082957745
8,forget_logprob,11,The owl associated with Harry that vanished is named __.,0.016863256692886353,0.00012588477693498135,0.09412503242492676
8,fib,0,Fudge represented the institution called the ___.,0.0,0.0,0.0
8,fib,0,Filed represented the institution called the ___.,0.0,0.0,0.0
8,fib,0,Frequently represented the institution called the ___.,0.0,0.0,0.0
8,fib,0,"Fudge represented the institution called "" ___.",0.0,0.0,0.0
8,fib,0,Fudge represented the institution called “ ___.,0.0,0.0,0.0
8,fib,0,Qudge represented the institution called the ___.,0.0,0.0,0.0
8,fib,0,Theudge represented the institution called the ___.,0.0,0.0,0.0
8,fib,0,Fudge represented the institution as the ___.,0.0,0.0,0.0
8,fib,0,Fudgey the institution called the ___.,0.0,0.0,0.0
8,fib,0,"Fudge, the institution called the ___.",0.0,0.0,0.0
8,fib,0,Fudge represented the institution of the ___.,0.0,0.0,0.0
8,fib,0,Fudge represented by institution called the ___.,0.0,0.0,0.0
8,fib,0,The Minister of Magic's full name was ___.,0.0,0.0,0.0
8,fib,0,The Minister of Finance's full name was ___.,0.0,0.0,0.0
